ObjectID,Title,Object Name,Date,Period,Dynasty,Reign,Medium,Dimensions,Culture,Country,Region,City,Subjects,Artist Name,Artist Role(s),Artist Nationality,Artist Date of Birth,Artist Date of Death,Artist Gender,department,classification,artistDisplayBio,isHighlight,isPublicDomain,objectURL,primaryImage,additionalImages_count,objectWikidata_URL,artistWikidata_URL,artistULAN_URL
198669,Vase,Vase,1889,,,,Lustered earthenware,Height: 10 in. (25.4 cm),,,,,,Clément Massier,Maker,French,1844,1917,,European Sculpture and Decorative Arts,Ceramics-Pottery,"French, Vallauris 1844–1917 Golfe-Juan",False,True,https://www.metmuseum.org/art/collection/search/198669,https://images.metmuseum.org/CRDImages/es/original/122116.jpg,0,,https://www.wikidata.org/wiki/Q29082167,http://vocab.getty.edu/page/ulan/500071864
217545,Piece,Piece,19th century,,,,Cotton,,,,,,Leaves,,,,,,,European Sculpture and Decorative Arts,Textiles-Printed,,False,True,https://www.metmuseum.org/art/collection/search/217545,https://images.metmuseum.org/CRDImages/es/original/DP1731.jpg,1,,,
230472,Fragment,Fragment,19th century,,,,Silk,Overall: 18 3/4 x 8 5/8 in. (47.6 x 21.9 cm),,,,,,,,,,,,European Sculpture and Decorative Arts,Textiles-Woven,,False,True,https://www.metmuseum.org/art/collection/search/230472,https://images.metmuseum.org/CRDImages/es/original/DP103718.jpg,1,,,
229932,Chalice Veil,Chalice cover,18th century,,,,"SIlk, metal thread and linen",Without tassels: L. 6 1/4 x W. 6 1/4 inches (15.9 x 15.9 cm),,,,,,,,,,,,European Sculpture and Decorative Arts,Textiles-Embroidered,,False,True,https://www.metmuseum.org/art/collection/search/229932,https://images.metmuseum.org/CRDImages/es/original/DP16340.jpg,1,,,
221572,Towel,Towel,19th century,,,,Linen,57 x 19 1/2 inches (144.8 x 49.5 cm),,,,,Animals,,,,,,,European Sculpture and Decorative Arts,Textiles-Woven,,False,True,https://www.metmuseum.org/art/collection/search/221572,https://images.metmuseum.org/CRDImages/es/original/59671.jpg,0,,,
192071,Saltcellar (one of a pair),Saltcellar,18th century,,,,"Silver, gilt lining",Overall: 1 1/2 × 3 3/8 in. (3.8 × 8.6 cm),,,,,,,,,,,,European Sculpture and Decorative Arts,Metalwork-Silver,,False,True,https://www.metmuseum.org/art/collection/search/192071,https://images.metmuseum.org/CRDImages/es/original/15517.jpg,0,,,
187888,Tiles (2),Tiles,16th–17th century,,,,Tin-glazed earthenware,,,,,,,,,,,,,European Sculpture and Decorative Arts,Ceramics-Pottery,,False,True,https://www.metmuseum.org/art/collection/search/187888,https://images.metmuseum.org/CRDImages/es/original/SF94_4_398ab.jpg,0,,,
208476,Cup,Cup,ca. 1730–40,,,,Hard-paste porcelain,Height: 3 in. (7.6 cm),,,,,Men|Flowers,Meissen Manufactory,Manufactory,German,1710,9999,,European Sculpture and Decorative Arts,Ceramics-Porcelain,"German, 1710–present",False,True,https://www.metmuseum.org/art/collection/search/208476,https://images.metmuseum.org/CRDImages/es/original/ES4043.jpg,0,,https://www.wikidata.org/wiki/Q822407,http://vocab.getty.edu/page/ulan/500054662
746792,Frieze ornament (one of a pair),Frieze ornament,18th century,,,,Gilt bronze,Length (each): 1 1/8 in. (2.9 cm),,,,,,,,,,,,European Sculpture and Decorative Arts,Metalwork-Gilt Bronze,,False,True,https://www.metmuseum.org/art/collection/search/746792,https://images.metmuseum.org/CRDImages/es/original/3145.jpg,0,,,
206109,Inkstand,Inkstand,18th–19th century,,,,"Hard-paste porcelain, gilt bronze, glass",Width: 12 1/2 in. (31.8 cm),,,,,Boys|Flowers,,,,,,,European Sculpture and Decorative Arts,Ceramics-Porcelain,,False,True,https://www.metmuseum.org/art/collection/search/206109,https://images.metmuseum.org/CRDImages/es/original/205270.jpg,0,,,
214395,Piece,Piece,early 19th century,,,,Bobbin lace,"L. 10 1/2 x 2 inches
26.7 x 5.1 cm",,,,,,,,,,,,European Sculpture and Decorative Arts,Textiles-Laces,,False,True,https://www.metmuseum.org/art/collection/search/214395,https://images.metmuseum.org/CRDImages/es/original/DP3314.jpg,2,,,
219699,Pair of tassels,Tassels,18th–19th century,,,,Silk and metal thread,20 1/2 x 6 3/4in. (52.1 x 17.1cm),,,,,,,,,,,,European Sculpture and Decorative Arts,Textiles-Trimmings,,False,True,https://www.metmuseum.org/art/collection/search/219699,https://images.metmuseum.org/CRDImages/es/original/DP6698_14.62.18.jpg,0,,,
219170,Sample,Sample,first half 19th century,,,,Silk,,,,,,,,,,,,,European Sculpture and Decorative Arts,Textiles-Woven,,False,True,https://www.metmuseum.org/art/collection/search/219170,https://images.metmuseum.org/CRDImages/es/original/DP6992.jpg,0,,,
209481,Fan,Fan,first half 19th century,,,,"Ivory, paint, opals (?)",13 x 7 1/8 in. (33 x 18.1 cm),,,,,Landscapes,M. Serand,Designer,,1750,1850,,European Sculpture and Decorative Arts,Fans,,False,True,https://www.metmuseum.org/art/collection/search/209481,https://images.metmuseum.org/CRDImages/es/original/225403.jpg,1,,,
210127,Plate (Assiette à palmes) (1 of 102) (part of a service),Plate,1772,,,,Soft-paste porcelain,Diam. 9 3/4 in. (24.8 cm.),,,,,Flowers,Sèvres Manufactory,Manufactory,French,1740,9999,,European Sculpture and Decorative Arts,Ceramics-Porcelain,"French, 1740–present",False,True,https://www.metmuseum.org/art/collection/search/210127,https://images.metmuseum.org/CRDImages/es/original/110548.jpg,0,,https://www.wikidata.org/wiki/Q653307,http://vocab.getty.edu/page/ulan/500054661
205769,Wall bracket,Wall bracket,ca. 1750,,,,Carved and gilded wood,Height: 14 1/2 in. (36.8 cm),,,,,,,,,,,,European Sculpture and Decorative Arts,Woodwork-Furniture,,False,True,https://www.metmuseum.org/art/collection/search/205769,https://images.metmuseum.org/CRDImages/es/original/204572.jpg,0,,,
229784,Panel,Panel,18th century,,,,Silk and metallic thread,a: Greatest L. 56 x W. 102 1/2 inches (142.2 x 260.4 cm); b: L. 21 x W. 14 3/4 inches (53.3 x 37.5 cm); c: L. 13 1/4 x W. 7 1/4 inches (33.7 x 18.4 cm),,,,,Flowers|Leaves,,,,,,,European Sculpture and Decorative Arts,Textiles-Embroidered,,False,True,https://www.metmuseum.org/art/collection/search/229784,https://images.metmuseum.org/CRDImages/es/original/ES8639.jpg,2,,,
210100,"Brisé Fan, with representations of beasts in landscapes flanking HH monogram and the name ""Henrietta""",Fan,early 19th century,,,,Ivory,H. 7 3/8 in. (18.7 cm.); Gr. W. 13 in. (33 cm.),,,,,,,,,,,,European Sculpture and Decorative Arts,Fans,,False,True,https://www.metmuseum.org/art/collection/search/210100,https://images.metmuseum.org/CRDImages/es/original/DP-12912-164.jpg,1,,,
222015,Piece,Piece,ca. 1785,,,,Linen,"L. 30 x W. 39 inches
76.2 x 99.1 cm",,,,,Flowers|Leaves,,,,,,,European Sculpture and Decorative Arts,Textiles-Printed,,False,True,https://www.metmuseum.org/art/collection/search/222015,https://images.metmuseum.org/CRDImages/es/original/66219.jpg,1,,,
203255,Peddler of eels,Figure,ca. 1750,,,,Soft-paste porcelain,Height: 7 in. (17.8 cm),,,,,Women,Capodimonte Porcelain Manufactory,Manufactory,Italian,1740,1759,,European Sculpture and Decorative Arts,Ceramics-Porcelain,"Italian, 1740/43–1759",False,True,https://www.metmuseum.org/art/collection/search/203255,https://images.metmuseum.org/CRDImages/es/original/SF64_101_347.jpg,0,,https://www.wikidata.org/wiki/Q945058,(not assigned)
197561,Teapot,Teapot,ca. 1760,,,,Salt-glazed stoneware with enamel decoration,Overall: 4 7/8 × 8 1/4 in. (12.4 × 21 cm),,,,,Human Figures,,,,,,,European Sculpture and Decorative Arts,Ceramics-Pottery,,False,True,https://www.metmuseum.org/art/collection/search/197561,https://images.metmuseum.org/CRDImages/es/original/DP-12307-004.jpg,3,https://www.wikidata.org/wiki/Q116309725,,
186948,Key,Key,1720–60,,,,Iron,Length: 5 7/8 in. (14.9 cm),,,,,,,,,,,,European Sculpture and Decorative Arts,Metalwork-Iron,,False,True,https://www.metmuseum.org/art/collection/search/186948,https://images.metmuseum.org/CRDImages/es/original/36261.jpg,0,,,
