ObjectID,Title,Object Name,Date,Period,Dynasty,Reign,Medium,Dimensions,Culture,Country,Region,City,Subjects,Artist Name,Artist Role(s),Artist Nationality,Artist Date of Birth,Artist Date of Death,Artist Gender,department,classification,artistDisplayBio,isHighlight,isPublicDomain,objectURL,primaryImage,additionalImages_count,objectWikidata_URL,artistWikidata_URL,artistULAN_URL
454474,Textile Fragment,Textile fragment,probably 17th century,,,,"Silk, metal thread","H. 16 in. (40.6 cm)
W. 2 in. (5.1 cm)",,Iran,,,Flowers,,,,,,,Islamic Art,Textiles,,False,True,https://www.metmuseum.org/art/collection/search/454474,https://images.metmuseum.org/CRDImages/is/original/tr.20.372.2002.jpg,1,,,
447684,Band,Band,early 19th century,,,,"Cotton, silk; embroidered","H. 4 1/2 in. (11.4 cm)
W. 16 1/2 in. (41.9 cm)",,Morocco,,Rabat,Flowers,,,,,,,Islamic Art,Textiles-Embroidered,,False,True,https://www.metmuseum.org/art/collection/search/447684,https://images.metmuseum.org/CRDImages/is/original/54261A.jpg,0,,,
445070,Panel,Panel,14th–15th century,,,,"Wood; carved, inlaid with ivory","Ht. 3 15/16 in. (10 cm)
W. 5 3/8 in. (13.6 cm)
D. 9/16 in. (1.4 cm)",,Egypt,,Cairo,,,,,,,,Islamic Art,Wood,,False,True,https://www.metmuseum.org/art/collection/search/445070,https://images.metmuseum.org/CRDImages/is/original/sf07-236-52a.jpg,0,,,
452002,Bowl,Bowl,12th–13th century,,,,Stonepaste; luster-painted,,,Iran,,Rayy,,,,,,,,Islamic Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/452002,https://images.metmuseum.org/CRDImages/is/original/sf68-215-9c.jpg,2,,,
741306,Stucco Fragment,Fragment,probably 8th–12th century,,,,Stucco; carved,"H. 3 1/8 in. (8 cm)
W. 2 3/8 in. (6 cm)
D. 1 in. (2.5 cm)",,Iran,,Nishapur,,,,,,,,Islamic Art,Stucco,,False,True,https://www.metmuseum.org/art/collection/search/741306,https://images.metmuseum.org/CRDImages/is/original/LC-N149-front.jpg,1,,,
443657,Fragment of a Tunic,Textile fragment,5th–6th century,,,,"Wool, linen; plain weave, tapestry weave","Max. H. 26 1/4 in. (66.7 cm)
Max. W. 16 1/4 in. (41.3 cm)",,Egypt,,Akhmim (former Panopolis),,,,,,,,Islamic Art,Textiles,,False,True,https://www.metmuseum.org/art/collection/search/443657,https://images.metmuseum.org/CRDImages/is/original/85139.jpg,0,,,
454352,Tile Panel,Tile panel,early 17th century,,,,Stonepaste; polychrome underglaze painted,"each tile: H. 9 1/2 in. (24.1 cm)
Wt. 98 lbs. (44.5 kg)  weight includes 17.190.2087",,Turkey,,Iznik,Flowers,,,,,,,Islamic Art,Ceramics-Tiles,,False,True,https://www.metmuseum.org/art/collection/search/454352,https://images.metmuseum.org/CRDImages/is/original/LC-17_190_2088.jpg,1,https://www.wikidata.org/wiki/Q116385685,,
452046,"""Bahram Gur Entertained by the Daughters of Barzin"", Folio from a Shahnama (Book of Kings)",Folio from an illustrated manuscript,1300–1330,,,,"Ink, opaque watercolor, silver, and gold on paper","Text block: 
                   H. 6 3/16 in. (15.7 cm)
                   W. 4 13/16 in. (12.2 cm)
Painting: 
                   H. 2 3/8 in. (6 cm)
                   W. 4 3/4 in. (12.1 cm)",,Northwestern Iran or Baghdad,,,Falcons|Men|Harps,Abu'l Qasim Firdausi,Author,Iranian,0935,1020,,Islamic Art,Codices,"Iranian, Paj ca. 940/41–1020 Tus",False,True,https://www.metmuseum.org/art/collection/search/452046,https://images.metmuseum.org/CRDImages/is/original/DP159353.jpg,2,,https://www.wikidata.org/wiki/Q43459,
448869,Fragment of a Handle with Wavy Band and Rosette-Shaped Thumb Rest,Handle,9th–11th century,,,,Earthenware; molded and applied,"H. 1 5/16 in. (3.3 cm)
W. 3 15/16 in. (10 cm)
D. 1 9/16 in. (4 cm)
Wt. 1 oz. (28.4 g)",,Iraq,,Ctesiphon,,,,,,,,Islamic Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/448869,https://images.metmuseum.org/CRDImages/is/original/sf32-150-428b.jpg,1,,,
444806,Vase,Vase,probably 18th–19th century,,,,"Glass; blown, painted, tooled","H.  8 7/8 in. (22.5 cm)
Max. Diam. 3 11/16 in. (9.4 cm)
Wt. 9.104 oz. (258.098g)",,Iran,,,Flowers,,,,,,,Islamic Art,Glass,,False,True,https://www.metmuseum.org/art/collection/search/444806,https://images.metmuseum.org/CRDImages/is/original/sf91-1-2058a.jpg,0,,,
448543,Bowl,Bowl,13th century,,,,Stonepaste; painted under transparent glaze,H. 5 in. (12.7 cm),,Iran,,Rayy,,,,,,,,Islamic Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/448543,https://images.metmuseum.org/CRDImages/is/original/sf30-112-50c.jpg,2,,,
451498,Fragment of a Cup,Fragment,9th–10th century,,,,Earthenware; unglazed,"H. 1 15/16 in. (4.9 cm)
W. 2 5/8 in. (6.7 cm)
D. 13/16 in. (2.1 cm)
Wt. 0.6 oz. (17 g)",,Saudi Arabia,,Dhahran,,,,,,,,Islamic Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/451498,https://images.metmuseum.org/CRDImages/is/original/sf60-23-1a.jpg,0,,,
449846,Pendant,Pendant,9th–10th century,,,,Gold,H. 9/16 in. (1.4 cm),,Iran,,Nishapur,,,,,,,,Islamic Art,Jewelry,,False,True,https://www.metmuseum.org/art/collection/search/449846,https://images.metmuseum.org/CRDImages/is/original/DP233249.jpg,1,https://www.wikidata.org/wiki/Q116256859,,
446294,"""A Bull"", Folio from a Dispersed Nuzhatnama-i ‘Ala’i of Shahmardan ibn Abi’l Khayr",Folio from an illustrated manuscript,early 15th century,,,,"Ink, opaque watercolor, and gold on paper","Painting with Text Block: H. 7 1/8 in. (18.1 cm)
                                            W. 4 1/4 in. (10.8 cm)
Page: H. 9 3/4 in. (24.8 cm)
           W. 6 9/16 in. (16.7 cm)
Mat:: H. 19 1/4 in. (48.9 cm)
         W. 14 1/4 in. (36.2 cm)",,Iran,,,Bulls|Flowers,Shamardan ibn Abi 'l Khayr,Author,Iranian,1075,1125,,Islamic Art,Codices,"Iranian, active late 11th–early 12th century",False,True,https://www.metmuseum.org/art/collection/search/446294,https://images.metmuseum.org/CRDImages/is/original/sf13-160-7r.jpg,2,,,
