ObjectID,Title,Object Name,Date,Period,Dynasty,Reign,Medium,Dimensions,Culture,Country,Region,City,Subjects,Artist Name,Artist Role(s),Artist Nationality,Artist Date of Birth,Artist Date of Death,Artist Gender,department,classification,artistDisplayBio,isHighlight,isPublicDomain,objectURL,primaryImage,additionalImages_count,objectWikidata_URL,artistWikidata_URL,artistULAN_URL
48174,Jar with Cover,Jar with cover,1736–1795,"Qing dynasty (1644–1911), Qianlong period (1736–95)",,,Porcelain,H. 18 in. (45.7 cm); W. 9 3/4 in. (24.8 cm); Diam. of base 4 3/4 in. (12.1 cm),China,,,,,,,,,,,Asian Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/48174,https://images.metmuseum.org/CRDImages/as/original/66007.jpg,0,,,
62360,Hōnen,Statuette,18th–early 19th century,Edo period (1615–1868),,,"Wood, with traces of color and gilt and inset glass eyes",H. 33 3/4 in. (85.7 cm); W. 24 1/2 in. (62.2 cm); D. 12 1/2 in. (31.8 cm),Japan,,,,Men|Lotuses|Monks,,,,,,,Asian Art,Sculpture,,False,True,https://www.metmuseum.org/art/collection/search/62360,https://images.metmuseum.org/CRDImages/as/original/DP231445.jpg,3,,,
49556,Tripod cup with ring handle (bei),Cup,first half of the 8th century,Tang dynasty (618–907),,,Earthenware with marblized body and brown glaze,H. 1 1/2 in. (3.8 cm); Diam. of rim 3 1/4 in. (8.3 cm),China,,,,,,,,,,,Asian Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/49556,https://images.metmuseum.org/CRDImages/as/original/50_221_15.JPG,0,https://www.wikidata.org/wiki/Q116313601,,
50104,Ear Ornament in Twisted Shape,Ear Ornament,3rd century–second half of the 10th century,Proto–classical or Central Javanese period,,,Gold,H. 9/16 in. (1.4 cm),Indonesia (Java),,,,,,,,,,,Asian Art,Jewelry,,False,True,https://www.metmuseum.org/art/collection/search/50104,https://images.metmuseum.org/CRDImages/as/original/1998_544_272.JPG,0,,,
48945,"Landscape after Dong Yuan, Juran, Ma Yuan, and Xia Gui",Handscroll,"dated yiwei 乙未, 1655?",Ming (1368–1644)–early Qing (1644–1911) dynasty,,,Handscroll; ink and color on paper,"Image: 11 x 126 in. (27.9 x 320 cm)
Overall with mounting: 13 1/2 x 365 5/8 in. (34.3 x 928.7 cm)",China,,,,Mountains|Landscapes,Li Zai,Artist,Chinese,1600,1699,,Asian Art,Paintings,"Chinese, active 17th century",False,True,https://www.metmuseum.org/art/collection/search/48945,https://images.metmuseum.org/CRDImages/as/original/DP213260_CRD.jpg,15,https://www.wikidata.org/wiki/Q78833827,,
68349,Altar Cloth,Altar Cloth,1736–1741,Edo period (1615–1868),,,"Silk, metallic thread",Overall: 52 1/2 x 51 3/8 in. (133.4 x 130.5 cm),Japan,,,,Flowers,,,,,,,Asian Art,Textiles-Woven,,False,True,https://www.metmuseum.org/art/collection/search/68349,https://images.metmuseum.org/CRDImages/as/original/19_93_46_F.JPG,3,,,
54429,Figures Promenading on a Point of Land; Water and Boats in the Foreground,Print,1760–1849,Edo period (1615–1868),,,Woodblock print (surimono); ink and color on paper,7 3/4 x 27 7/16 in. (19.7 x 69.7 cm),Japan,,,,Landscapes|Boats,Katsushika Hokusai,Artist,Japanese,1760,1849,,Asian Art,Prints,"Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)",False,True,https://www.metmuseum.org/art/collection/search/54429,https://images.metmuseum.org/CRDImages/as/original/DP146855.jpg,0,,https://www.wikidata.org/wiki/Q5586,http://vocab.getty.edu/page/ulan/500060426
70166,Stencil,Stencil,19th century,,,,Paper,16 1/4 x 10 1/2 in. (41.27 x 26.67 cm),Japan,,,,Flowers,,,,,,,Asian Art,Stencils,,False,True,https://www.metmuseum.org/art/collection/search/70166,https://images.metmuseum.org/CRDImages/as/original/160278.jpg,0,,,
44322,Animal Pen with Figures,Architectural model,1st–early 3rd century,Eastern Han dynasty (25–220),,,Earthenware with green lead glaze,H. 9 1/4 in. (23.5 cm); W. 14 3/4 in. (37.5 cm),China,,,,Farms|Infants|Mothers|Goats,,,,,,,Asian Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/44322,https://images.metmuseum.org/CRDImages/as/original/DT3800.jpg,1,https://www.wikidata.org/wiki/Q116314407,,
37943,A Messenger is Dispatched:  Page from a Dispersed Manuscript,Folio,last quarter of the 17th century,,,,Ink and opaque watercolor on paper,8 7/8 x 12 in. (22.6 x 30.5 cm),"India (Punjab Hills, Bilaspur)",,,,Gardens|Men,,,,,,,Asian Art,Paintings,,False,True,https://www.metmuseum.org/art/collection/search/37943,https://images.metmuseum.org/CRDImages/as/original/DT5830.jpg,2,https://www.wikidata.org/wiki/Q78880519,,
59369,Netsuke,Netsuke,19th century,Edo (1615–1868) or Meiji period (1868–1912),,,Wood,H. 5 in. (12.7 cm); W. 1 5/8 in. (4.1 cm); D. 3/4 in. (1.9 cm),Japan,,,,Men,,,,,,,Asian Art,Netsuke,,False,True,https://www.metmuseum.org/art/collection/search/59369,https://images.metmuseum.org/CRDImages/as/original/10_211_2303_O1_sf.jpg,1,,,
63109,Jar,Jar,ca. 1620,Edo period (1615–1868),,,"Clay, red and green glaze (Kyoto ware)",H. 5 1/2 in. (14 cm); Diam. 7 in. (17.8 cm),Japan,,,,,Hon'ami Kōetsu,Artist,Japanese,1558,1637,,Asian Art,Ceramics,"Japanese, 1558–1637",False,True,https://www.metmuseum.org/art/collection/search/63109,https://images.metmuseum.org/CRDImages/as/original/DP257950.jpg,4,,https://www.wikidata.org/wiki/Q3139920,http://vocab.getty.edu/page/ulan/500121411
49958,Ear Ornament with Lozenge-Shaped Motif,Ear Ornament,Last quarter of the 10th–last quarter of the 15th century,Eastern Javanese period,,,Gold,H. 7/8 in. (2.2 cm),Indonesia (Java),,,,,,,,,,,Asian Art,Jewelry,,False,True,https://www.metmuseum.org/art/collection/search/49958,https://images.metmuseum.org/CRDImages/as/original/1998_544_126.JPG,0,,,
69040,Priest's Robe,"Robe, Priest's",18th–19th century,,,,"Silk, metallic thread",H. 44 1/2 x W. 82 in. (113.03 x 208.28 cm),Japan,,,,,,,,,,,Asian Art,Textiles-Costumes,,False,True,https://www.metmuseum.org/art/collection/search/69040,https://images.metmuseum.org/CRDImages/as/original/88508.jpg,0,,,
