ObjectID,Title,Object Name,Date,Period,Dynasty,Reign,Medium,Dimensions,Culture,Country,Region,City,Subjects,Artist Name,Artist Role(s),Artist Nationality,Artist Date of Birth,Artist Date of Death,Artist Gender,department,classification,artistDisplayBio,isHighlight,isPublicDomain,objectURL,primaryImage,additionalImages_count,objectWikidata_URL,artistWikidata_URL,artistULAN_URL
436821,Girl Building a House of Cards,Painting,mid-18th century,,,,Oil on canvas,30 1/8 x 25 1/4 in. (76.5 x 64.1 cm),,,,,Girls|Portraits|Playing Cards,Thomas Frye,Artist,Irish,1710,1762,,European Paintings,Paintings,"Irish, Edenderry 1710/11–1762 London",False,True,https://www.metmuseum.org/art/collection/search/436821,https://images.metmuseum.org/CRDImages/ep/original/DP162173.jpg,0,https://www.wikidata.org/wiki/Q19912991,https://www.wikidata.org/wiki/Q3893676,http://vocab.getty.edu/page/ulan/500003964
436650,Portrait of a Woman,"Painting, miniature",1597,,,,Vellum,"Oval, 1 7/8 x 1 1/2 in. (47 x 39 mm)",,,,,Portraits|Women,Nicholas Hilliard,Artist,British,1542,1619,,European Paintings,Miniatures,"British, Exeter ca. 1547–1619 London",False,True,https://www.metmuseum.org/art/collection/search/436650,https://images.metmuseum.org/CRDImages/ep/original/DP327707.jpg,0,https://www.wikidata.org/wiki/Q19913733,https://www.wikidata.org/wiki/Q318114,http://vocab.getty.edu/page/ulan/500028850
436190,Louis-Félix Amiel (1802–1864),Painting,1837,,,,Oil on canvas,24 x 19 3/4 in. (61 x 50.2 cm),,,,,Men|Portraits,Eugène Devéria,Artist,French,1805,1865,,European Paintings,Paintings,"French, Paris 1805–1865 Pau",False,True,https://www.metmuseum.org/art/collection/search/436190,https://images.metmuseum.org/CRDImages/ep/original/DP289719.jpg,0,https://www.wikidata.org/wiki/Q19913052,https://www.wikidata.org/wiki/Q676001,http://vocab.getty.edu/page/ulan/500019695
438103,"Campo Sant'Angelo, Venice",Painting,1730s,,,,Oil on canvas,18 3/8 x 30 1/2 in. (46.7 x 77.5 cm),,,,,Towers|Wells|Towns|Dogs|Venice,Canaletto (Giovanni Antonio Canal),Artist,Italian,1697,1768,,European Paintings,Paintings,"Italian, Venice 1697–1768 Venice",False,True,https://www.metmuseum.org/art/collection/search/438103,https://images.metmuseum.org/CRDImages/ep/original/DP-19650-001.jpg,0,https://www.wikidata.org/wiki/Q78640027,https://www.wikidata.org/wiki/Q182664,http://vocab.getty.edu/page/ulan/500115269
435759,Head of Saint John the Baptist on a Charger,Painting,ca. 1500,,,,Oil on poplar,Diameter 11 1/8 in. (28.3 cm),,,,,Heads|Saint John the Baptist,Aelbert Bouts,Artist,Netherlandish,1451,1549,,European Paintings,Paintings,"Netherlandish, Leuven ca. 1451/54–1549",False,True,https://www.metmuseum.org/art/collection/search/435759,https://images.metmuseum.org/CRDImages/ep/original/DP345354.jpg,3,https://www.wikidata.org/wiki/Q19911868,https://www.wikidata.org/wiki/Q380743,http://vocab.getty.edu/page/ulan/500006416
437434,In the Meadow,Painting,1888–92,,,,Oil on canvas,32 x 25 3/4 in. (81.3 x 65.4 cm),,,,,Girls,Auguste Renoir,Artist,French,1841,1919,,European Paintings,Paintings,"French, Limoges 1841–1919 Cagnes-sur-Mer",False,True,https://www.metmuseum.org/art/collection/search/437434,https://images.metmuseum.org/CRDImages/ep/original/DT1398.jpg,0,https://www.wikidata.org/wiki/Q19905164,https://www.wikidata.org/wiki/Q39931,http://vocab.getty.edu/page/ulan/500115467
436878,"Copy after ""Rubens, Helena Fourment (1614–1673), and Their Son Frans (1633–1678)""","Painting, miniature",1721,,,,Vellum,15 1/2 x 11 7/8 in. (394 x 302 mm),,,,,Boys|Men|Women|Parrots,Bernard Lens,Artist,British,1682,1740,,European Paintings,Miniatures,"British, 1682–1740",False,True,https://www.metmuseum.org/art/collection/search/436878,https://images.metmuseum.org/CRDImages/ep/original/ep1984.442.R.jpg,0,https://www.wikidata.org/wiki/Q19913689,https://www.wikidata.org/wiki/Q4893365,http://vocab.getty.edu/page/ulan/500023739
852668,Picquigny,Painting,1899,,,,Oil on canvas,28 3/4 × 36 1/4 in. (73 × 92 cm),,,,,Villages|Rivers,Frits Thaulow,Artist,Norwegian,1847,1906,,European Paintings,Paintings,"Norwegian, Oslo (Kristiania) 1847–1906 Volendam, The Netherlands",False,True,https://www.metmuseum.org/art/collection/search/852668,https://images.metmuseum.org/CRDImages/ep/original/DP-22562-001.jpg,0,https://www.wikidata.org/wiki/Q111729983,https://www.wikidata.org/wiki/Q445891,http://vocab.getty.edu/page/ulan/500015798
436778,Portrait of a Man,"Painting, miniature",1775–1802,,,,Ivory,"Oval, 1 3/4 x 1 1/2 in. (46 x 37 mm)",,,,,Men|Portraits,Philip Jean,Artist,British,1755,1802,,European Paintings,Miniatures,"British, 1755–1802",False,True,https://www.metmuseum.org/art/collection/search/436778,https://images.metmuseum.org/CRDImages/ep/original/60125.jpg,0,https://www.wikidata.org/wiki/Q19913958,https://www.wikidata.org/wiki/Q7183846,http://vocab.getty.edu/page/ulan/500003007
438445,The Crucifixion,"Painting, triptych",ca. 1510,,,,Tempera and gold on wood,Central panel 19 x 11 1/2 in. (48.3 x 29.2 cm); each wing 19 x 6 in. (48.3 x 15.2 cm),,,,,Soldiers|Men|Christ|Virgin Mary|Crucifixion|Resurrection,Francesco Granacci (Francesco di Andrea di Marco),Artist,Italian,1469,1543,,European Paintings,Paintings,"Italian, Villamagna 1469–1543 Florence",False,True,https://www.metmuseum.org/art/collection/search/438445,https://images.metmuseum.org/CRDImages/ep/original/DP151337.jpg,2,https://www.wikidata.org/wiki/Q19912177,https://www.wikidata.org/wiki/Q717097,http://vocab.getty.edu/page/ulan/500022051
435942,"Portrait of a Woman, Said to Be Lucy Percy (1600?–1660), Countess of Carlisle","Painting, miniature",1653,,,,Vellum laid on prepared card,"Oval, 2 1/2 x 2 in. (65 x 50 mm)",,,,,Portraits|Women,Samuel Cooper,Artist,British,1608,1672,,European Paintings,Miniatures,"British, London (?) 1608?–1672 London",False,True,https://www.metmuseum.org/art/collection/search/435942,https://images.metmuseum.org/CRDImages/ep/original/57108.jpg,0,https://www.wikidata.org/wiki/Q19913973,https://www.wikidata.org/wiki/Q1382316,http://vocab.getty.edu/page/ulan/500115383
438136,The Fishermen (Fantastic Scene),Painting,ca. 1875,,,,Oil on canvas,21 3/4 x 32 1/4 in. (55.2 x 81.9 cm),,,,,Men|Women|Rivers,Paul Cézanne,Artist,French,1839,1906,,European Paintings,Paintings,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",False,True,https://www.metmuseum.org/art/collection/search/438136,https://images.metmuseum.org/CRDImages/ep/original/DT2157.jpg,0,https://www.wikidata.org/wiki/Q19911819,https://www.wikidata.org/wiki/Q35548,http://vocab.getty.edu/page/ulan/500004793
441111,"Portrait of a Woman (Marianna Panciatichi, marchesa Paolucci delle Roncole, 1835–1919, or her sister-in-law, Beatrice Ferrari-Corbelli di Reggio, contessa di Lucciano)",Painting,1864,,,,Oil on canvas,25 3/16 x 20 1/2 in. (64 x 52 cm),,,,,Portraits|Women,Michele Gordigiani,Artist,Italian,1835,1909,,European Paintings,Paintings,"Italian, Florence 1835–1909 Florence",False,True,https://www.metmuseum.org/art/collection/search/441111,https://images.metmuseum.org/CRDImages/ep/original/DP247115.jpg,0,https://www.wikidata.org/wiki/Q19913182,https://www.wikidata.org/wiki/Q1567177,http://vocab.getty.edu/page/ulan/500026101
436476,The Annunciation,"Painting, part of an altarpiece",1455–1465,,,,"Oil on wood, gold ground",39 x 37 in. (99.1 x 94 cm),,,,,Virgin Mary|Archangel Gabriel|Annunciation|Beds,South Netherlandish Painter,Artist,Netherlandish,,,,European Paintings,Paintings,ca. 1460,False,True,https://www.metmuseum.org/art/collection/search/436476,https://images.metmuseum.org/CRDImages/ep/original/DP164814.jpg,0,https://www.wikidata.org/wiki/Q19912347,,http://vocab.getty.edu/page/ulan/500204286
435607,Scenes from the Life of Christ,"Painting, right wing of a diptych",mid-1340s,,,,"Tempera on canvas, transferred from wood, gold ground",26 1/4 x 15 in. (66.7 x 38.1 cm),,,,,Men|Women|Christ|Virgin Mary|Last Judgement|Saints|Coronation of the Virgin,Giovanni Baronzio,Artist,Italian,1325,1349,,European Paintings,Paintings,"Italian, active in Romagna and the Marches, second quarter 14th century",False,True,https://www.metmuseum.org/art/collection/search/435607,https://images.metmuseum.org/CRDImages/ep/original/DP-20397-001.jpg,0,https://www.wikidata.org/wiki/Q19911467,https://www.wikidata.org/wiki/Q535607,http://vocab.getty.edu/page/ulan/500006940
436642,The Musician,Painting,1662,,,,Oil on canvas,54 1/2 x 43 3/4 in. (138.4 x 111.1 cm),,,,,Musical Instruments|Women|Music|Lutes|Musicians,Bartholomeus van der Helst,Artist,Dutch,1612,1670,,European Paintings,Paintings,"Dutch, Haarlem, born ca. 1612–15, died 1670 Amsterdam",False,True,https://www.metmuseum.org/art/collection/search/436642,https://images.metmuseum.org/CRDImages/ep/original/DP-18251-001.jpg,5,https://www.wikidata.org/wiki/Q19912036,https://www.wikidata.org/wiki/Q380704,http://vocab.getty.edu/page/ulan/500115795
